,latitude,longitude,depth_drilled,yield,target,fault0,fault1,fault2,fault3,fault4,fault5,fault6
21,39.22314,-119.26659,380.0,55.0,1.0,36.324470544671584,17.250116339542167,1.6227695116850176,22.243433728443673,1.8854591601221196,56.91917678163371,18.339107387477885
22,39.0,-119.0,410.0,18.0,1.0,65.92928375973696,4.822214158658423,23.257822599849284,56.0843222997974,0.21161320137534329,69.44957395785602,42.64739763386604
23,39.0,-119.0,317.0,20.0,1.0,65.92928375973696,4.822214158658423,23.257822599849284,56.0843222997974,0.21161320137534329,69.44957395785602,42.64739763386604
24,38.75049,-119.37024,126.0,25.0,1.0,62.576880136125816,8.63172820294029,17.972436781155743,40.37694845958525,0.19132674176847186,41.158935441309154,8.927417752002878
25,38.86473,-119.41486,176.0,20.0,1.0,49.57372074624764,14.39602229201912,13.473930735361748,31.169504461660644,0.05610037846713486,33.446612232600835,15.00043833403562
26,38.75615,-119.00778000000001,83.0,37.0,1.0,81.15744922649989,4.5334798264977145,11.53221787172911,68.45485926180518,1.285472885657776,70.52033318618281,39.776986497749306
27,38.753502000000005,-119.00263005566002,98.0,25.0,1.0,81.68359765611062,4.995639636638761,11.767394621032807,68.97501388102377,1.2302586991826077,71.0275357811737,40.19051190049457
28,38.734299,-119.56513500000001,210.0,25.0,1.0,57.67659911002969,7.863477704286775,13.56889354584562,23.37451000743521,0.6453434143896885,28.314854798969225,7.759665603731952
29,39.1856,-119.7103,280.0,100.0,1.0,6.091446675756924,2.347561751651994,0.05621964649570869,2.003677912050181,0.01783928354081357,30.190335384453313,0.4784798104598184
30,39.0,-119.0,150.0,15.0,1.0,65.92928375973696,4.822214158658423,23.257822599849284,56.0843222997974,0.21161320137534329,69.44957395785602,42.64739763386604
31,38.785425,-119.36653000000001,212.0,20.0,1.0,59.3101998349077,9.335935419754184,19.25427671260875,38.753402960533194,0.19724484312942328,39.87602654891418,11.381006883377044
32,38.829240000000006,-119.330281,210.0,30.0,1.0,56.83491311128962,6.153476158680141,19.78740452770747,39.43061693368393,0.4382738597683769,41.42165763015973,17.05129138007238
33,39.33215,-119.21837,140.0,18.0,1.0,40.72575715128979,14.701773814643847,2.053232782647577,19.6545776762098,2.469122992513731,67.77030797193191,20.78813616147179
34,38.869,-119.80389,140.0,40.0,1.0,40.82508563851471,0.012270562054869656,2.5815181941553194,9.54725588432705,2.107932729595018,4.467788905222805,2.5305403984279926
35,39.030440000000006,-119.72925,120.0,20.0,1.0,22.650960973740425,5.722683638984946,0.4650875815138807,1.8581161377306907,1.7529195846921641,13.415858716553165,1.5951951621827551
36,38.7374992370605,-119.4895,255.0,20.0,1.0,59.4369239850471,1.9648446109351116,14.975258855468368,29.93406420178245,1.1030396627587367,33.07517165208759,2.1010583051323892
37,38.73007,-119.511605,300.0,25.0,1.0,59.532136675159826,3.223281528650682,14.945111521849379,27.944768393820578,0.015549968297047903,32.08336123404474,3.136292348695368
38,39.0,-119.0,185.0,1500.0,1.0,65.92928375973696,4.822214158658423,23.257822599849284,56.0843222997974,0.21161320137534329,69.44957395785602,42.64739763386604
39,38.879540000000006,-119.42526000000001,245.0,20.0,1.0,47.69697790925443,15.913226858461428,12.757356289612439,29.775774269855642,0.6387213922538383,32.313912509788736,14.107028347593953
40,38.99327,-119.70678999999998,200.0,20.0,1.0,26.944445625461018,7.775572669351712,1.5397632839713788,3.5704614973871984,0.5702969988064132,11.248972708999093,2.717561621279923
41,39.382807,-119.300867,520.0,136.0,1.0,35.3425527218357,7.520589616607662,0.09010442862995476,11.350228323282623,3.154433160709212,66.86279054739018,16.09947679804974
42,38.744064,-119.493471,260.0,40.0,1.0,58.63111631829757,2.7402656545745163,14.168940541695793,29.68022944925557,1.5191086920199572,32.36452488572556,2.9062412312152586
43,38.820715,-119.34899999999999,255.0,15.0,1.0,56.727557938498194,7.544343679927974,19.585318310670306,38.31440153171837,0.7285869046789993,40.08569098365923,15.254672892180302
44,38.72911,-119.56523999999999,200.0,20.0,1.0,58.23045364772117,7.795164160946519,14.145350794121619,23.30092777129001,0.5527637498082156,28.715577134366065,7.681424668584791
45,39.34106,-119.16766000000001,160.0,20.0,1.0,45.19368194825967,18.834971735386112,5.02369363212797,23.508992478918824,0.8031928467371864,71.71127175017382,25.25794422277326
46,38.827946999999995,-119.34008600000001,260.0,25.0,1.0,56.477238034016146,6.939749270648958,20.197875872625687,38.70051585891899,0.035283866114249406,40.630223427766566,16.36930401424703
